open,high,low,close,open_time,close_time,volume
0.00036613,0.00036644,0.00036577,0.00036577,1531160220000,1531160279999,987.00000000
0.00036597,0.00036648,0.00036576,0.00036648,1531160280000,1531160339999,3419.00000000
0.00036618,0.00036670,0.00036618,0.00036670,1531160340000,1531160399999,1323.00000000
0.00036704,0.00036704,0.00036529,0.00036672,1531160400000,1531160459999,6940.00000000
0.00036661,0.00036661,0.00036640,0.00036661,1531160460000,1531160519999,577.00000000
0.00036705,0.00036747,0.00036661,0.00036661,1531160520000,1531160579999,304.00000000
0.00036658,0.00036658,0.00036658,0.00036658,1531160580000,1531160639999,11.00000000
0.00036656,0.00036661,0.00036632,0.00036660,1531160640000,1531160699999,2040.00000000
0.00036661,0.00036661,0.00036661,0.00036661,1531160700000,1531160759999,478.00000000
0.00036661,0.00036661,0.00036661,0.00036661,1531160760000,1531160819999,0.00000000
0.00036695,0.00036717,0.00036695,0.00036716,1531160820000,1531160879999,3341.00000000
0.00036725,0.00036725,0.00036618,0.00036717,1531160880000,1531160939999,5523.00000000
0.00036682,0.00036710,0.00036682,0.00036710,1531160940000,1531160999999,2281.00000000
0.00036655,0.00036710,0.00036654,0.00036707,1531161000000,1531161059999,248.00000000
0.00036619,0.00036686,0.00036600,0.00036682,1531161060000,1531161119999,1151.00000000
0.00036682,0.00036698,0.00036682,0.00036698,1531161120000,1531161179999,50.00000000
0.00036698,0.00036698,0.00036698,0.00036698,1531161180000,1531161239999,0.00000000
0.00036620,0.00036620,0.00036600,0.00036600,1531161240000,1531161299999,528.00000000
0.00036681,0.00036681,0.00036600,0.00036668,1531161300000,1531161359999,610.00000000
0.00036678,0.00036698,0.00036632,0.00036682,1531161360000,1531161419999,626.00000000
0.00036623,0.00036623,0.00036623,0.00036623,1531161420000,1531161479999,361.00000000
0.00036664,0.00036664,0.00036631,0.00036664,1531161480000,1531161539999,2540.00000000
0.00036664,0.00036667,0.00036664,0.00036667,1531161540000,1531161599999,721.00000000
0.00036681,0.00036681,0.00036640,0.00036640,1531161600000,1531161659999,4348.00000000
0.00036667,0.00036706,0.00036640,0.00036640,1531161660000,1531161719999,1042.00000000
0.00036653,0.00036667,0.00036653,0.00036667,1531161720000,1531161779999,1352.00000000
0.00036656,0.00036704,0.00036656,0.00036704,1531161780000,1531161839999,10002.00000000
0.00036704,0.00036706,0.00036685,0.00036706,1531161840000,1531161899999,2160.00000000
0.00036703,0.00036704,0.00036688,0.00036702,1531161900000,1531161959999,8814.00000000
0.00036671,0.00036674,0.00036666,0.00036666,1531161960000,1531162019999,73.00000000
0.00036668,0.00036703,0.00036618,0.00036703,1531162020000,1531162079999,5193.00000000
0.00036668,0.00036704,0.00036667,0.00036704,1531162080000,1531162139999,518.00000000
0.00036645,0.00036704,0.00036645,0.00036701,1531162140000,1531162199999,280.00000000
0.00036701,0.00036704,0.00036671,0.00036671,1531162200000,1531162259999,2626.00000000
0.00036671,0.00036703,0.00036671,0.00036703,1531162260000,1531162319999,1214.00000000
0.00036624,0.00036642,0.00036624,0.00036640,1531162320000,1531162379999,259.00000000
0.00036618,0.00036640,0.00036601,0.00036640,1531162380000,1531162439999,2515.00000000
0.00036641,0.00036667,0.00036640,0.00036640,1531162440000,1531162499999,543.00000000
0.00036628,0.00036668,0.00036600,0.00036668,1531162500000,1531162559999,5069.00000000
0.00036702,0.00036703,0.00036610,0.00036640,1531162560000,1531162619999,5092.00000000
0.00036648,0.00036663,0.00036640,0.00036663,1531162620000,1531162679999,374.00000000
0.00036641,0.00036668,0.00036641,0.00036641,1531162680000,1531162739999,2825.00000000
0.00036641,0.00036641,0.00036640,0.00036640,1531162740000,1531162799999,255.00000000
0.00036640,0.00036704,0.00036606,0.00036606,1531162800000,1531162859999,2728.00000000
0.00036701,0.00036702,0.00036701,0.00036702,1531162860000,1531162919999,376.00000000
0.00036680,0.00036701,0.00036626,0.00036626,1531162920000,1531162979999,4731.00000000
0.00036638,0.00036668,0.00036638,0.00036650,1531162980000,1531163039999,307.00000000
0.00036668,0.00036700,0.00036668,0.00036700,1531163040000,1531163099999,695.00000000
0.00036673,0.00036699,0.00036659,0.00036699,1531163100000,1531163159999,5669.00000000
0.00036699,0.00036699,0.00036608,0.00036608,1531163160000,1531163219999,238.00000000
0.00036689,0.00036697,0.00036549,0.00036697,1531163220000,1531163279999,1962.00000000
0.00036687,0.00036696,0.00036671,0.00036696,1531163280000,1531163339999,2218.00000000
0.00036616,0.00036617,0.00036616,0.00036617,1531163340000,1531163399999,1251.00000000
0.00036601,0.00036618,0.00036577,0.00036579,1531163400000,1531163459999,6467.00000000
0.00036615,0.00036615,0.00036600,0.00036615,1531163460000,1531163519999,4910.00000000
0.00036615,0.00036616,0.00036615,0.00036616,1531163520000,1531163579999,1317.00000000
0.00036615,0.00036615,0.00036589,0.00036615,1531163580000,1531163639999,2304.00000000
0.00036615,0.00036615,0.00036615,0.00036615,1531163640000,1531163699999,20.00000000
